"CNPJ_Companhia","Data_Referencia","Versao","ID_Documento","Data_Inicio_Exercicio_Social","Data_Fim_Exercicio_Social","Total_Remuneracao","Orgao_Administracao","Numero_Membros","Total_Remuneracao_Orgao","Numero_Membros_Remunerados","Salario","Beneficios_Diretos_Indiretos","Participacoes_Comites","Outros_Valores_Fixos","Descricao_Outros_Remuneracoes_Fixas","Bonus","Participacao_Resultados","Participacao_Reunioes","Outros_Valores_Variaveis","Comissoes","Descricao_Outros_Remuneracoes_Variaveis","Pos_emprego","Cessacao_Cargo","Baseada_Acoes","Observacao"
"59.105.999/0001-86","2021-01-01",5,110905,"2019-01-01","2019-12-31",22621067,"Diretoria Estatutária",6.33,22187067,6.33,6868690,1556936,0,0,"",2801931,0,0,0,0,"",0,0,10959510,"Benefícios diretos e indiretos: Benefícios calculados com base na média de custos.Bônus e Remuneração baseada em ações: Valores calculados com base nos resultados da companhia e desempenho individual (pagamento em março/2019).O número de membros do órgão da Diretoria Estatutária foi apurado com base na média anual da quantidade de membros, levando-se em consideração 7 membros nos meses de janeiro a outubro e 3 membros nos meses de novembro e dezembro."
"59.105.999/0001-86","2021-01-01",5,110905,"2019-01-01","2019-12-31",22621067,"Conselho Fiscal",6,264000,3,264000,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.105.999/0001-86","2021-01-01",5,110905,"2018-01-01","2018-12-31",23858022,"Conselho de Administração",3,150000,1,150000,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.105.999/0001-86","2021-01-01",5,110905,"2018-01-01","2018-12-31",23858022,"Diretoria Estatutária",7.83,23708022,7.83,7451500,895426,0,0,"",1758541,0,0,0,0,"",0,13602555,0,""
"59.285.411/0001-13","2021-01-01",16,108922,"2021-01-01","2021-12-31",24434754.15,"Conselho de Administração",11,3960000,11,3960000,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.285.411/0001-13","2021-01-01",16,108922,"2021-01-01","2021-12-31",24434754.15,"Diretoria Estatutária",6,19848105.15,6,5688162,350129.15,0,0,"",13809814,0,0,0,0,"",0,0,0,""
"59.285.411/0001-13","2021-01-01",16,108922,"2021-01-01","2021-12-31",24434754.15,"Conselho Fiscal",3,626649,3,626649,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.285.411/0001-13","2021-01-01",16,108922,"2020-01-01","2020-12-31",16891828.59,"Conselho de Administração",9.8,3516000,9.8,3516000,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.285.411/0001-13","2021-01-01",16,108922,"2020-01-01","2020-12-31",16891828.59,"Diretoria Estatutária",6,12974888.97,6,12624759.82,350129.15,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.285.411/0001-13","2021-01-01",16,108922,"2020-01-01","2020-12-31",16891828.59,"Conselho Fiscal",3,400939.62,3,400939.62,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.285.411/0001-13","2021-01-01",16,108922,"2019-01-01","2019-12-31",24140648.15,"Conselho de Administração",11.08,3927084.23,11.08,3927084.23,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.285.411/0001-13","2021-01-01",16,108922,"2019-01-01","2019-12-31",24140648.15,"Diretoria Estatutária",5.5,19797344.89,5.5,19452088.89,345256,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.285.411/0001-13","2021-01-01",16,108922,"2019-01-01","2019-12-31",24140648.15,"Conselho Fiscal",3,416219.03,3,416219.03,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.285.411/0001-13","2021-01-01",16,108922,"2018-01-01","2018-12-31",13213635.89,"Conselho de Administração",12.8,4042000,12.8,4042000,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.285.411/0001-13","2021-01-01",16,108922,"2018-01-01","2018-12-31",13213635.89,"Diretoria Estatutária",5.91,8955966.59,5.91,8643179.59,312787,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.285.411/0001-13","2021-01-01",16,108922,"2018-01-01","2018-12-31",13213635.89,"Conselho Fiscal",3,215669.3,3,215669.3,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.418.806/0001-47","2021-01-01",5,110422,"2020-01-01","2020-12-31",8319432.68,"Conselho de Administração",4.17,810608.61,2.17,550608.61,0,0,0,"",260000,0,0,0,0,"",0,0,0,"Conforme disposto no OFÍCIO CIRCULAR/ CVM/SEP/Nº01/2021, o número de membros remunerados de cada órgão social foi apurado de acordo com a média anual do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais. Para a remuneração total estimada para 2021 - Valores Anuais, não incluímos os encargos sociais devidos pelo empregador, conforme as orientações revisadas contidas no OFÍCIO CIRCULAR/ CVM/SEP/Nº01/2021."
"59.418.806/0001-47","2021-01-01",5,110422,"2020-01-01","2020-12-31",8319432.68,"Diretoria Estatutária",5.75,7508824.07,5.25,2742952.94,437010.19,0,0,"",2429111.02,0,0,0,0,"",0,96250,1803499.92,"Conforme disposto no OFÍCIO CIRCULAR/ CVM/SEP/Nº01/2021, o número de membros remunerados de cada órgão social foi apurado de acordo com a média anual do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais. Para a remuneração total estimada para 2021 - Valores Anuais, não incluímos os encargos sociais devidos pelo empregador, conforme as orientações revisadas contidas no OFÍCIO CIRCULAR/ CVM/SEP/Nº01/2021."
"59.418.806/0001-47","2021-01-01",5,110422,"2020-01-01","2020-12-31",8319432.68,"Conselho Fiscal",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.418.806/0001-47","2021-01-01",5,110422,"2019-01-01","2019-12-31",1855701.19,"Conselho de Administração",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.418.806/0001-47","2021-01-01",5,110422,"2019-01-01","2019-12-31",1855701.19,"Diretoria Estatutária",5,1967841.19,2,283800,92667.91,0,56760,"Encargos previdenciários.",276900,0,0,55380,0,"Encargos previdenciários.",0,0,1202333.28,"Conforme disposto no OFÍCIO CIRCULAR/CVM/SEP/N° 02/2020, o número de membros foi apurado de acordo com a média anual do número de membros do órgão apurado mensalmente, com duas casas decimais."
"59.418.806/0001-47","2021-01-01",5,110422,"2019-01-01","2019-12-31",1855701.19,"Conselho Fiscal",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.418.806/0001-47","2021-01-01",5,110422,"2018-01-01","2018-12-31",969936.72,"Conselho de Administração",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.418.806/0001-47","2021-01-01",5,110422,"2018-01-01","2018-12-31",969936.72,"Diretoria Estatutária",4.42,183970.08,1.42,144000,39970.08,0,0,"",130000,0,0,0,0,"",0,0,601166.64,"Conforme disposto no OFÍCIO CIRCULAR/ CVM/SEP/Nº01/2021, o número de membros remunerados de cada órgão social foi apurado de acordo com a média anual do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais. Para a remuneração total estimada para 2021 - Valores Anuais, não incluímos os encargos sociais devidos pelo empregador, conforme as orientações revisadas contidas no OFÍCIO CIRCULAR/ CVM/SEP/Nº01/2021."
"59.418.806/0001-47","2021-01-01",5,110422,"2018-01-01","2018-12-31",969936.72,"Conselho Fiscal",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.717.553/0001-02","2021-01-01",6,109062,"2021-01-01","2021-12-31",42468000,"Conselho de Administração",4.17,720000,1.17,720000,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme disposto no Ofício Circular/CVM/SEP/Nº 1/2021, o número de membros foi apurado de acordo com a média anual do número de membros do órgão apurado mensalmente, com duas casas decimais."
"59.717.553/0001-02","2021-01-01",6,109062,"2021-01-01","2021-12-31",42468000,"Diretoria Estatutária",3.58,41748000,3.58,4248000,0,0,0,"",8e+06,0,0,0,0,"",0,0,29500000,"Conforme disposto no Ofício Circular/CVM/SEP/Nº 1/2021, o número de membros foi apurado de acordo com a média anual do número de membros do órgão apurado mensalmente, com duas casas decimais.A remuneração baseada em ações refere-se à estimativa de reconhecimento de despesa do Plano de Ações Restritas e do Acordo de Remuneração Baseada em Ações do Diretor-Presidente, bem como da Remuneração Baseada em Ações que foi paga ao Diretor Financeiro em março de 2021."
"59.717.553/0001-02","2021-01-01",6,109062,"2021-01-01","2021-12-31",42468000,"Conselho Fiscal",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.717.553/0001-02","2021-01-01",6,109062,"2020-01-01","2020-12-31",21947508,"Conselho de Administração",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.717.553/0001-02","2021-01-01",6,109062,"2020-01-01","2020-12-31",21947508,"Diretoria Estatutária",3,21947508,2,563303,0,0,0,"",0,4392804,0,0,0,"",0,0,16991401,"Conforme disposto no Ofício Circular/CVM/SEP/Nº 1/2021, o número de membros foi apurado de acordo com a média anual do número de membros do órgão apurado mensalmente, com duas casas decimais.A remuneração baseada em ações refere-se ao reconhecimento de despesa do Acordo de Remuneração Baseada em Ações do Diretor-Presidente e a Remuneração Baseada em Ações do Diretor Financeiro"
"59.717.553/0001-02","2021-01-01",6,109062,"2020-01-01","2020-12-31",21947508,"Conselho Fiscal",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.717.553/0001-02","2021-01-01",6,109062,"2019-01-01","2019-12-31",563303,"Conselho de Administração",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.717.553/0001-02","2021-01-01",6,109062,"2019-01-01","2019-12-31",563303,"Diretoria Estatutária",3,563303,1,563303,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme disposto no Ofício Circular/CVM/SEP/Nº 1/2021, o número de membros foi apurado de acordo com a média anual do número de membros do órgão apurado mensalmente, com duas casas decimais."
"59.717.553/0001-02","2021-01-01",6,109062,"2019-01-01","2019-12-31",563303,"Conselho Fiscal",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.717.553/0001-02","2021-01-01",6,109062,"2018-01-01","2018-12-31",536120,"Conselho de Administração",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.717.553/0001-02","2021-01-01",6,109062,"2018-01-01","2018-12-31",536120,"Diretoria Estatutária",3,536120,1,536120,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme disposto no Ofício Circular/CVM/SEP/Nº 1/2021, o número de membros foi apurado de acordo com a média anual do número de membros do órgão apurado mensalmente, com duas casas decimais."
"59.717.553/0001-02","2021-01-01",6,109062,"2018-01-01","2018-12-31",536120,"Conselho Fiscal",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.789.545/0001-71","2021-01-01",2,108848,"2021-01-01","2021-12-31",0,"Conselho de Administração",3,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.789.545/0001-71","2021-01-01",2,108848,"2021-01-01","2021-12-31",0,"Diretoria Estatutária",4,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.789.545/0001-71","2021-01-01",2,108848,"2020-01-01","2020-12-31",0,"Conselho de Administração",3,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.789.545/0001-71","2021-01-01",2,108848,"2020-01-01","2020-12-31",0,"Diretoria Estatutária",3,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.789.545/0001-71","2021-01-01",2,108848,"2019-01-01","2019-12-31",0,"Conselho de Administração",3,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.789.545/0001-71","2021-01-01",2,108848,"2019-01-01","2019-12-31",0,"Diretoria Estatutária",3,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,""
"59.981.829/0001-65","2021-01-01",4,108549,"2021-01-01","2021-12-31",19914996.58,"Conselho de Administração",7,2940000,7,2940000,0,0,0,"N/A.",0,0,0,0,0,"N/A.",0,0,0,"O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021."
"59.981.829/0001-65","2021-01-01",4,108549,"2021-01-01","2021-12-31",19914996.58,"Diretoria Estatutária",6,16974996.58,6,6192769.73,121080,0,0,"N/A.",10257016,0,0,404131.2,0,"Gratificações adicionais.",0,0,0,"O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021."
"59.981.829/0001-65","2021-01-01",4,108549,"2020-01-01","2020-12-31",4079297.17,"Conselho de Administração",7,50160,4,50160,0,0,0,"N/A.",0,0,0,0,0,"N/A.",0,0,0,"O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021."
"59.981.829/0001-65","2021-01-01",4,108549,"2020-01-01","2020-12-31",4079297.17,"Diretoria Estatutária",5,4029137.17,4,1896636,38688,0,0,"N/A.",1765067,0,0,328746.46,0,"Gratificações adicionais.",0,0,0,"O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021."
"59.981.829/0001-65","2021-01-01",4,108549,"2019-01-01","2019-12-31",3811914.84,"Conselho de Administração",7,47904,4,47904,0,0,0,"N/A.",0,0,0,0,0,"N/A.",0,0,0,"O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021."
"59.981.829/0001-65","2021-01-01",4,108549,"2019-01-01","2019-12-31",3811914.84,"Diretoria Estatutária",5,3764010.84,4,1810260,38688,0,0,"N/A.",1591162.89,0,0,323899.95,0,"Gratificações adicionais.",0,0,0,"O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021."
"59.981.829/0001-65","2021-01-01",4,108549,"2018-01-01","2018-12-31",3410362.51,"Conselho de Administração",7,45792,4,45792,0,0,0,"N/A.",0,0,0,0,0,"N/A.",0,0,0,"O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021."
"59.981.829/0001-65","2021-01-01",4,108549,"2018-01-01","2018-12-31",3410362.51,"Diretoria Estatutária",5,3364570.51,4,1765248,38688,0,0,"N/A.",1247373.79,0,0,313260.72,0,"Gratificações adicionais.",0,0,0,"O número de membros foi apurado da forma especificada no Ofício-Circular CVM/SEP/Nº01/2021."
"60.398.369/0004-79","2021-01-01",5,110805,"2021-01-01","2021-12-31",9483673,"Conselho de Administração",5,2030532,5,2030532,0,0,0,"De acordo com Ofício-Circular/CVM/SEP nº. 01/2021, encargos sociais de ônus do empregador não considerados.",0,0,0,0,0,"",0,0,0,"Foi recomendado pelo Comitê de Gestão de Pessoas junto ao Conselho de Administração e contemplado neste quadro, o reajuste de 5,45% na remuneração mensal proposta para 2021, referente ao INPC acumulado no período de janeiro a dezembro de 2020."
"60.398.369/0004-79","2021-01-01",5,110805,"2021-01-01","2021-12-31",9483673,"Diretoria Estatutária",4,6965125,4,3159300,696815,0,0,"De acordo com Ofício-Circular/CVM/SEP nº. 01/2021, encargos sociais de ônus do empregador não considerados.",3007880,0,0,0,0,"",101131,0,0,"Foram considerados no valor total da remuneração incluindo fixo + variável + remuneração baseada em ações + benefíciosFoi recomendado pelo Comitê de Gestão de Pessoas junto ao Conselho de Administração e contemplado neste quadro, o reajuste de 5,45% na remuneração mensal proposta para 2021, referente ao INPC acumulado no período de janeiro a dezembro de 2020."
"60.398.369/0004-79","2021-01-01",5,110805,"2021-01-01","2021-12-31",9483673,"Conselho Fiscal",3,488016,3,488016,0,0,0,"De acordo com Ofício-Circular/CVM/SEP nº. 01/2021, encargos sociais de ônus do empregador não considerados.",0,0,0,0,0,"",0,0,0,"Foi recomendado pelo Comitê de Gestão de Pessoas junto ao Conselho de Administração e contemplado neste quadro, o reajuste de 5,45% na remuneração mensal proposta para 2021, referente ao INPC acumulado no período de janeiro a dezembro de 2020."
"60.398.369/0004-79","2021-01-01",5,110805,"2020-01-01","2020-12-31",8483704,"Conselho de Administração",5.08,2320487,5,1933739,0,0,386748,"INSS",0,0,0,0,0,"N/A",0,0,0,"O Conselho de Administração, em média no ano teve a participação de 5 membros, sendo 2 por 12 meses, 2 por 9 meses (2 x 9/12 = 1,50), 1 por 5 meses (5/12 = 0,42), 2 por 3 meses (2x 3/12 = 0,50), 1 por 2 meses (2/12 = 0,17), 1 por 1 mês (1/12 = 0,08) e 1 suplente por 4 meses (4/12 = 0,33) + 1 membro não remunerado por 1 mês (1/12 = 0,08).Houve redução da remuneração mensal no período de abril a agosto por ocasião da pandemia."
"60.398.369/0004-79","2021-01-01",5,110805,"2020-01-01","2020-12-31",8483704,"Diretoria Estatutária",4,5679355,4,2633328,523788,0,526666,"INSS",1570484,0,0,314097,0,"INSS",38603,72391,0,"A Diretoria, em média no ano teve a participação de 4,00 membros, sendo 4 por 12 meses. Houve redução da remuneração mensal no período de abril a agosto por ocasião da pandemia."
"60.398.369/0004-79","2021-01-01",5,110805,"2020-01-01","2020-12-31",8483704,"Conselho Fiscal",2.58,483862,2.58,403219,0,0,80644,"INSS",0,0,0,0,0,"",0,0,0,"O Conselho Fiscal, em média no ano teve a participação de 2,67 membros, sendo 1 por 12 meses, 1 por 8 meses (8/12 = 0,66), 1 por 6 meses (6/12 = 0,50) e 1 por 5 meses (5/12 = 0,42)."
"60.398.369/0004-79","2021-01-01",5,110805,"2019-01-01","2019-12-31",9677481,"Conselho de Administração",6.75,2754373,5.75,1896245,0,399066,459062,"INSS",0,0,0,0,0,"",0,0,0,"O Conselho de Administração, em média no ano teve a participação de 5,75 membros, sendo 2 por 12 meses, 2 por 8 meses (2 x 8/12 = 1,33), 1 por 5 meses ( 5/12 = 0,42), 4 por 4 meses (4 x 4/12 = 1,33), 1 por 2 meses (2/12 = 0,17) e 1 suplente por 6 meses (6/12 = 0,50) + 1 membro não remunerado."
"60.398.369/0004-79","2021-01-01",5,110805,"2019-01-01","2019-12-31",9677481,"Diretoria Estatutária",4,6445161,4,3185671,744005,0,637134,"INSS",1199933,0,0,240931,0,"INSS",43830,388933,4723,"A Diretoria, em média no ano teve a participação de 4,00 membros, sendo 2 por 12 meses, 1 por 8 meses (8/12 = 0,67), 1 por 7 meses (7/12 = 0,58), 1 por 5 meses (5/12 = 0,42) e 1 por 4 meses (4/12 = 0,33).Posição do Diretor Presidente ocupada pelo Presidente do CA."
"60.398.369/0004-79","2021-01-01",5,110805,"2019-01-01","2019-12-31",9677481,"Conselho Fiscal",2.67,477947,2.67,398290,0,0,79658,"INSS",0,0,0,0,0,"",0,0,0,"O Conselho Fiscal, em média no ano teve a participação de 2,67 membros, sendo 1 por 12 meses, 1 por 9 meses (9/12 = 0,75), 1 por 5 meses (5/12 = 0,42) e 2 por 3 meses (2 x 3/12 = 0,50)."
"60.398.369/0004-79","2021-01-01",5,110805,"2018-01-01","2018-12-31",14876368,"Conselho de Administração",7,2591330,6,1517436,0,642006,431888,"INSS",0,0,0,0,0,"",0,0,0,"O Conselho de Administração, em média no ano teve a participação de 6 membros, sendo: 5 membros titulares por 12 meses, 1 membro titulares por 9 meses (9/12 = 0,75), 1 membro titular por 3 meses (3/12 = 0,25)."
"60.398.369/0004-79","2021-01-01",5,110805,"2018-01-01","2018-12-31",14876368,"Diretoria Estatutária",3.67,11711315,3.67,3138092,672028,0,627618,"INSS",6055449,0,0,1212263,0,"INSS",0,0,5866,""
"60.398.369/0004-79","2021-01-01",5,110805,"2018-01-01","2018-12-31",14876368,"Conselho Fiscal",3.25,573723,3.25,478102,0,0,95620,"INSS",0,0,0,0,0,"",0,0,0,"O Conselho Fiscal, em média no ano teve a participação de 3,25 membros, sendo: 1 membro titular por 12 meses, 3 membros titulares por 3 meses(3/12 = 0,25), 2 membros titulares por 9 meses (9/12 = 0,75)."
"60.444.437/0001-46","2021-01-01",19,111008,"2021-01-01","2021-12-31",23717881.12,"Conselho de Administração",7.5,4006469.19,7.5,3740266.67,0,266202.52,0,"",0,0,0,0,0,"",0,0,0,"O número de membros deste órgão equivale à média anual do número de membros do órgão apurado a cada mês, conforme orientação da CVM.Memória de Cálculo: 90,00/12=7,50. Para mais informações, vide item 13.16 deste Formulário de Referência."
"60.444.437/0001-46","2021-01-01",19,111008,"2021-01-01","2021-12-31",23717881.12,"Diretoria Estatutária",7.92,19446475.05,7.92,7844828.27,1821039.98,0,0,"",9261457.33,0,0,0,0,"",519149.47,0,0,"O número de membros deste órgão equivale à média anual do número de membros do órgão apurado a cada mês, conforme orientação da CVM.Memória de Cálculo: 95/12=7,92. Para mais informações, vide item 13.16 deste Formulário de Referência."
"60.444.437/0001-46","2021-01-01",19,111008,"2021-01-01","2021-12-31",23717881.12,"Conselho Fiscal",6,264936.88,3,264936.88,0,0,0,"",0,0,0,0,0,"",0,0,0,"O número de membros deste órgão equivale à média anual do número de membros do órgão apurado a cada mês, conforme orientação da CVM.Memória de Cálculo: 72/12=6,00. Para mais informações, vide item 13.16 deste Formulário de Referência."
